,property_type,region,area_m2,country,state,city,lat,lon,price_brl
18723,apartment,Southeast,69.0,Brasil,Rio de Janeiro,,-22.924335,-43.234013,542981.44
18724,apartment,Southeast,106.0,Brasil,Rio de Janeiro,,-22.921227,-43.225548,686524.82
18725,apartment,Southeast,80.0,Brasil,Rio de Janeiro,,-23.001205,-43.341537,792532.34
18726,apartment,Southeast,94.0,Brasil,Rio de Janeiro,,-22.914701,-43.244896,353358.36
18727,house,Southeast,93.0,Brasil,Rio de Janeiro,,-22.556498,-41.979019,399251.07
18728,apartment,Southeast,215.0,Brasil,Rio de Janeiro,,-22.921227,-43.225548,1187771.93
18729,apartment,Southeast,91.0,Brasil,Rio de Janeiro,,-22.9835801,-43.1907237,1656991.58
18730,apartment,Southeast,160.0,Brasil,Rio de Janeiro,,-22.881121,-42.016003,1597004.3
18731,apartment,Southeast,98.0,Brasil,Rio de Janeiro,,-22.921227,-43.225548,686524.82
18732,apartment,Southeast,55.0,Brasil,Rio de Janeiro,,-22.905973,-43.13118,545181.47
18733,apartment,Southeast,77.0,Brasil,Rio de Janeiro,,-22.9204439,-43.2679757,628820.41
18734,house,Southeast,162.0,Brasil,Rio de Janeiro,,-23.023577,-43.471703,1197753.22
18735,house,Southeast,66.0,Brasil,Rio de Janeiro,,-22.91893,-43.214657,499063.83
18736,house,Southeast,75.0,Brasil,Rio de Janeiro,,-22.9028414,-43.3072537,349344.66
18737,apartment,Southeast,68.0,Brasil,Rio de Janeiro,,-22.881899,-43.371384,409232.33
18738,apartment,Southeast,154.0,Brasil,Rio de Janeiro,,-22.89543,-43.271126,625949.09
18739,apartment,Southeast,76.0,Brasil,Rio de Janeiro,,-22.907639,-43.291534,738614.47
18740,apartment,Southeast,54.0,Brasil,Rio de Janeiro,,-22.928232,-43.365566,272590.73
18741,apartment,Southeast,100.0,Brasil,Rio de Janeiro,,-22.930645,-43.240059,903587.83
18742,apartment,Southeast,180.0,Brasil,Rio de Janeiro,,-23.0060186,-43.4413257,908635.8
18743,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.906288,-43.099586,625949.09
18744,apartment,Southeast,94.0,Brasil,Rio de Janeiro,,-22.9166667,-43.25,628820.41
18745,apartment,Southeast,89.0,Brasil,Rio de Janeiro,,-22.864262,-43.098774,419213.6
18746,house,Southeast,,Brasil,Rio de Janeiro,,-22.9310348,-42.8851694,268496.33
18747,apartment,Southeast,61.0,Brasil,Rio de Janeiro,,-22.9727039,-43.1869952,897316.78
18748,apartment,Southeast,80.0,Brasil,Rio de Janeiro,,-22.845922,-43.302444,393742.15
18749,apartment,Southeast,84.0,Brasil,Rio de Janeiro,,-22.995668,-43.255493,1187771.93
18750,apartment,Southeast,157.0,Brasil,Rio de Janeiro,,-22.934788,-43.327747,792532.34
18751,apartment,Southeast,102.0,Brasil,Rio de Janeiro,,-22.908049,-43.27874,373550.26
18752,apartment,Southeast,112.0,Brasil,Rio de Janeiro,,-22.992985,-43.347888,1247659.6
18753,apartment,Southeast,79.0,Brasil,Rio de Janeiro,,-22.438259,-42.98304,363454.32
18754,apartment,Southeast,92.0,Brasil,Rio de Janeiro,,-22.9404753,-43.3366158,439176.16
18755,apartment,Southeast,115.0,Brasil,Rio de Janeiro,,-22.9572505,-43.1990041,1564872.79
18756,apartment,Southeast,,Brasil,Rio de Janeiro,,-23.020416,-43.492641,774147.81
18757,house,Southeast,130.0,Brasil,Rio de Janeiro,,-22.9440649,-43.3339655,648782.97
18758,apartment,Southeast,67.0,Brasil,Rio de Janeiro,,-22.891714,-43.268375,314410.19
18759,apartment,Southeast,103.0,Brasil,Rio de Janeiro,,-22.97268332,-43.38858202,1004547.35
18760,apartment,Southeast,208.0,Brasil,Rio de Janeiro,,-22.930645,-43.240059,1312473.95
18761,apartment,Southeast,90.0,Brasil,Rio de Janeiro,,-22.926592,-43.256851,548970.21
18762,house,Southeast,223.0,Brasil,Rio de Janeiro,,-22.999533,-43.493362,1447285.12
18763,house,Southeast,174.0,Brasil,Rio de Janeiro,,-22.788343,-42.137508,419213.6
18764,apartment,Southeast,87.0,Brasil,Rio de Janeiro,,-22.928982,-43.248524,757196.48
18765,house,Southeast,108.0,Brasil,Rio de Janeiro,,-22.788343,-42.137508,299438.28
18766,house,Southeast,,Brasil,Rio de Janeiro,,-22.781237,-41.949409,788520.85
18767,apartment,Southeast,62.0,Brasil,Rio de Janeiro,,-22.927163,-43.2537675,357329.71
18768,apartment,Southeast,90.0,Brasil,Rio de Janeiro,,-22.788343,-42.137508,259513.19
18769,apartment,Southeast,67.0,Brasil,Rio de Janeiro,,-22.883171,-43.306526,269494.46
18770,house,Southeast,67.0,Brasil,Rio de Janeiro,,-22.812057,-43.029179,259513.19
18771,house,Southeast,,Brasil,Rio de Janeiro,,-22.900034,-43.30917,333166.46
18772,apartment,Southeast,77.0,Brasil,Rio de Janeiro,,-22.934626,-43.352516,434185.54
18773,apartment,Southeast,104.0,Brasil,Rio de Janeiro,,-23.023577,-43.471703,857391.67
18774,apartment,Southeast,170.0,Brasil,Rio de Janeiro,,-22.924084,-43.353516,643792.32
18775,house,Southeast,85.0,Brasil,Rio de Janeiro,,-22.465082,-41.939487,349344.66
18776,apartment,Southeast,100.0,Brasil,Rio de Janeiro,,-22.9855277,-43.4597967,449157.45
18777,apartment,Southeast,140.0,Brasil,Rio de Janeiro,,-22.962952,-43.183189,1396380.62
18778,apartment,Southeast,90.0,Brasil,Rio de Janeiro,,-22.894131,-43.279568,374297.86
18779,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.966846,-43.192875,1247659.6
18780,apartment,Southeast,106.0,Brasil,Rio de Janeiro,,-22.903921,-43.0984,848060.07
18781,apartment,Southeast,59.0,Brasil,Rio de Janeiro,,-22.962261,-43.421124,304428.93
18782,apartment,Southeast,136.0,Brasil,Rio de Janeiro,,-22.978764,-43.194691,1557079.18
18783,apartment,Southeast,53.0,Brasil,Rio de Janeiro,,-22.872278,-43.02898,264503.81
18784,apartment,Southeast,94.0,Brasil,Rio de Janeiro,,-22.90184,-43.112083,959115.56
18785,apartment,Southeast,79.0,Brasil,Rio de Janeiro,,-22.934788,-43.327747,494073.18
18786,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.88306,-42.020023,448159.33
18787,apartment,Southeast,92.0,Brasil,Rio de Janeiro,,-22.906288,-43.099586,678726.79
18788,house,Southeast,170.0,Brasil,Rio de Janeiro,,-22.9080986,-43.0662619,848408.53
18789,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.9411561,-43.3362821,636045.06
18790,house,Southeast,92.0,Brasil,Rio de Janeiro,,-22.9272176,-42.8258647,274485.1
18791,apartment,Southeast,128.0,Brasil,Rio de Janeiro,,-22.906527,-43.131767,1097940.43
18792,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.882977,-43.27964,464129.36
18793,house,Southeast,147.0,Brasil,Rio de Janeiro,,-22.9386145,-43.338813,788520.85
18794,apartment,Southeast,142.0,Brasil,Rio de Janeiro,,-22.9324253,-43.2377685,1257640.86
18795,house,Southeast,170.0,Brasil,Rio de Janeiro,,-22.9699008,-43.4792251,555277.43
18796,apartment,Southeast,67.0,Brasil,Rio de Janeiro,,-22.962196,-43.178349,858156.04
18797,apartment,Southeast,75.0,Brasil,Rio de Janeiro,,-22.926907,-43.212238,419213.6
18798,apartment,Southeast,90.0,Brasil,Rio de Janeiro,,-22.914701,-43.244896,439176.16
18799,apartment,Southeast,77.0,Brasil,Rio de Janeiro,,-22.910896,-43.2738453,299438.28
18800,apartment,Southeast,78.0,Brasil,Rio de Janeiro,,-22.924335,-43.234013,597878.47
18801,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.931786,-43.246643,648782.97
18802,apartment,Southeast,80.0,Brasil,Rio de Janeiro,,-22.903921,-43.0984,625949.09
18803,apartment,Southeast,63.0,Brasil,Rio de Janeiro,,-22.965425,-43.408985,392663.43
18804,apartment,Southeast,84.0,Brasil,Rio de Janeiro,,-22.8946019,-43.2780329,429194.89
18805,apartment,Southeast,76.0,Brasil,Rio de Janeiro,,-22.836517,-43.27874,343262.39
18806,apartment,Southeast,75.0,Brasil,Rio de Janeiro,,-22.929167,-43.017059,489082.54
18807,apartment,Southeast,170.0,Brasil,Rio de Janeiro,,-22.898705,-43.043774,688708.09
18808,apartment,Southeast,100.0,Brasil,Rio de Janeiro,,-22.974758,-43.197716,998127.67
18809,house,Southeast,250.0,Brasil,Rio de Janeiro,,-22.925503,-43.338028,1097940.43
18810,house,Southeast,179.0,Brasil,Rio de Janeiro,,-22.9561305,-43.0291246,504797.64
18811,apartment,Southeast,95.0,Brasil,Rio de Janeiro,,-22.914837,-43.182472,728633.21
18812,apartment,Southeast,155.0,Brasil,Rio de Janeiro,,-22.99308387,-43.35078478,1646910.68
18813,apartment,Southeast,171.0,Brasil,Rio de Janeiro,,-22.881121,-42.016003,987248.08
18814,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.9659208,-43.4105176,673736.18
18815,apartment,Southeast,54.0,Brasil,Rio de Janeiro,,-22.916025,-43.180771,454317.88
18816,apartment,Southeast,83.0,Brasil,Rio de Janeiro,,-22.898705,-43.043774,474509.81
18817,house,Southeast,137.0,Brasil,Rio de Janeiro,,-22.736795,-42.883278,249531.9
18818,apartment,Southeast,80.0,Brasil,Rio de Janeiro,,-22.9849443,-43.2258506,1261994.16
18819,apartment,Southeast,140.0,Brasil,Rio de Janeiro,,-22.896641,-43.100796,898314.91
18820,apartment,Southeast,85.0,Brasil,Rio de Janeiro,,-22.962952,-43.183189,888443.9
18821,apartment,Southeast,87.0,Brasil,Rio de Janeiro,,-22.962952,-43.183189,1211514.4
18822,house,Southeast,149.0,Brasil,Rio de Janeiro,,-22.879761,-43.014629,748595.73
18823,house,Southeast,106.0,Brasil,Rio de Janeiro,,-22.89473,-43.346363,449157.45
18824,apartment,Southeast,176.0,Brasil,Rio de Janeiro,,-23.003414,-43.48511,731015.72
18825,apartment,Southeast,105.0,Brasil,Rio de Janeiro,,-22.8105995,-43.2101999,708670.65
18826,apartment,Southeast,56.0,Brasil,Rio de Janeiro,,-22.844406,-43.306396,379288.51
18827,apartment,Southeast,74.0,Brasil,Rio de Janeiro,,-22.930389,-43.269073,585565.3
18828,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.896641,-43.100796,948221.29
18829,apartment,Southeast,63.0,Brasil,Rio de Janeiro,,-22.97256,-43.396855,449157.45
18830,apartment,Southeast,167.0,Brasil,Rio de Janeiro,,-22.936794,-43.362602,728633.21
18831,apartment,Southeast,117.0,Brasil,Rio de Janeiro,,-22.952101,-43.195904,1557079.18
18832,apartment,Southeast,136.0,Brasil,Rio de Janeiro,,-22.976603,-43.191399,1197753.22
18833,apartment,Southeast,216.0,Brasil,Rio de Janeiro,,-22.944389,-43.335373,948221.29
18834,apartment,Southeast,120.0,Brasil,Rio de Janeiro,,-22.962261,-43.421124,1362953.71
18835,house,Southeast,140.0,Brasil,Rio de Janeiro,,-22.897551,-43.298225,509045.09
18836,apartment,Southeast,90.0,Brasil,Rio de Janeiro,,-22.96344,-43.180321,1029787.25
18837,apartment,Southeast,132.0,Brasil,Rio de Janeiro,,-22.931662,-43.233178,1218359.56
18838,apartment,Southeast,71.0,Brasil,Rio de Janeiro,,-22.970936,-43.394451,457940.97
18839,house,Southeast,156.0,Brasil,Rio de Janeiro,,-22.89315,-43.282814,543979.56
18840,apartment,Southeast,55.0,Brasil,Rio de Janeiro,,-22.8138636,-43.1786558,269997.12
18841,apartment,Southeast,61.0,Brasil,Rio de Janeiro,,-22.966091,-43.188034,578914.03
18842,apartment,Southeast,59.0,Brasil,Rio de Janeiro,,-22.9256001,-43.3695272,279475.72
18843,house,Southeast,194.0,Brasil,Rio de Janeiro,,-22.943417,-43.031635,519026.39
18844,apartment,Southeast,68.0,Brasil,Rio de Janeiro,,-22.862127,-43.256947,302878.6
18845,apartment,Southeast,173.0,Brasil,Rio de Janeiro,,-23.0229161,-43.4550922,1302377.99
18846,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.9217059,-43.36086,248533.77
18847,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.844881,-43.314232,399251.07
18848,house,Southeast,90.0,Brasil,Rio de Janeiro,,-22.822212,-43.27874,399251.07
18849,apartment,Southeast,113.0,Brasil,Rio de Janeiro,,-22.930391,-43.175323,878347.93
18850,apartment,Southeast,140.0,Brasil,Rio de Janeiro,,-22.936693,-43.183189,1347472.36
18851,apartment,Southeast,68.0,Brasil,Rio de Janeiro,,-22.928291,-43.2337,499063.83
18852,apartment,Southeast,121.0,Brasil,Rio de Janeiro,,-22.98501,-43.208004,1615352.55
18853,apartment,Southeast,63.0,Brasil,Rio de Janeiro,,-22.977936,-43.223595,1497191.5
18854,house,Southeast,132.0,Brasil,Rio de Janeiro,,-22.939707,-43.339565,848408.53
18855,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.914701,-43.244896,359325.95
18856,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.904581,-43.130016,1009595.32
18857,apartment,Southeast,62.0,Brasil,Rio de Janeiro,,-22.896597,-43.281239,369307.22
18858,apartment,Southeast,77.0,Brasil,Rio de Janeiro,,-22.9443317,-43.3391773,454316.89
18859,house,Southeast,148.0,Brasil,Rio de Janeiro,,-22.883108,-43.31377,449157.45
18860,apartment,Southeast,58.0,Brasil,Rio de Janeiro,,-22.898705,-43.043774,343262.39
18861,apartment,Southeast,63.0,Brasil,Rio de Janeiro,,-22.926907,-43.212238,484605.74
18862,house,Southeast,130.0,Brasil,Rio de Janeiro,,-22.9730828,-43.4941152,605757.2
18863,apartment,Southeast,69.0,Brasil,Rio de Janeiro,,-23.023577,-43.471703,529007.65
18864,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.9121236,-43.1887452,555277.43
18865,apartment,Southeast,86.0,Brasil,Rio de Janeiro,,-22.941572,-43.361382,419213.6
18866,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.9010684,-43.3531648,634483.79
18867,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.894459,-43.283905,449157.45
18868,apartment,Southeast,108.0,Brasil,Rio de Janeiro,,-22.921227,-43.225548,648782.97
18869,apartment,Southeast,67.0,Brasil,Rio de Janeiro,,-23.0010882,-43.3856596,545594.76
18870,apartment,Southeast,180.0,Brasil,Rio de Janeiro,,-22.931229,-43.254616,595661.23
18871,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.976887,-43.226757,1197753.22
18872,house,Southeast,196.0,Brasil,Rio de Janeiro,,-22.925922,-43.247269,747100.55
18873,house,Southeast,80.0,Brasil,Rio de Janeiro,,-22.906544,-43.269073,373550.26
18874,house,Southeast,118.0,Brasil,Rio de Janeiro,,-22.941397,-43.362339,598876.59
18875,house,Southeast,200.0,Brasil,Rio de Janeiro,,-22.9377518,-43.0306511,519026.39
18876,apartment,Southeast,61.0,Brasil,Rio de Janeiro,,-22.89473,-43.346363,279475.72
18877,apartment,Southeast,57.0,Brasil,Rio de Janeiro,,-22.937857,-43.345207,318022.53
18878,apartment,Southeast,72.0,Brasil,Rio de Janeiro,,-22.898487,-43.09584,648782.97
18879,apartment,Southeast,110.0,Brasil,Rio de Janeiro,,-22.972042,-43.18985,1192762.57
18880,apartment,Southeast,78.0,Brasil,Rio de Janeiro,,-22.901369,-43.123898,578914.03
18881,apartment,Southeast,86.0,Brasil,Rio de Janeiro,,-22.896641,-43.100796,628820.41
18882,apartment,Southeast,77.0,Brasil,Rio de Janeiro,,-22.959335,-43.176754,1147846.81
18883,house,Southeast,90.0,Brasil,Rio de Janeiro,,-22.872321,-43.3647689,319400.84
18884,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.916822,-43.259113,706716.72
18885,apartment,Southeast,160.0,Brasil,Rio de Janeiro,,-22.931274,-43.348412,598876.59
18886,apartment,Southeast,63.0,Brasil,Rio de Janeiro,,-22.95579,-43.183189,853108.07
18887,apartment,Southeast,81.0,Brasil,Rio de Janeiro,,-22.876423,-43.320553,249531.9
18888,house,Southeast,244.0,Brasil,Rio de Janeiro,,-22.9426123,-43.3319962,1247659.6
18889,apartment,Southeast,96.0,Brasil,Rio de Janeiro,,-22.956388,-43.375317,903587.83
18890,apartment,Southeast,61.0,Brasil,Rio de Janeiro,,-22.9353581,-43.3593908,384805.17
18891,apartment,Southeast,180.0,Brasil,Rio de Janeiro,,-22.989658,-43.351852,1547097.92
18892,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.952684,-43.081738,384279.13
18893,apartment,Southeast,85.0,Brasil,Rio de Janeiro,,-22.9291394,-43.2389578,565938.37
18894,apartment,Southeast,171.0,Brasil,Rio de Janeiro,,-22.928919,-43.255779,1097940.43
18895,apartment,Southeast,147.0,Brasil,Rio de Janeiro,,-22.9714561,-43.3840373,1518551.43
18896,apartment,Southeast,109.0,Brasil,Rio de Janeiro,,-22.9096686,-43.0628843,768558.29
18897,apartment,Southeast,83.0,Brasil,Rio de Janeiro,,-22.934788,-43.327747,588895.33
18898,apartment,Southeast,139.0,Brasil,Rio de Janeiro,,-22.9223407,-43.2179683,548970.21
18899,apartment,Southeast,150.0,Brasil,Rio de Janeiro,,-22.943672,-43.181221,988146.4
18900,apartment,Southeast,100.0,Brasil,Rio de Janeiro,,-22.9624301,-43.1747124,853754.79
18901,house,Southeast,230.0,Brasil,Rio de Janeiro,,-22.9308475,-42.8252172,548970.21
18902,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.902025,-43.103283,548970.21
18903,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.903627,-43.124226,595661.23
18904,apartment,Southeast,60.0,Brasil,Rio de Janeiro,,-22.830353,-43.012203,303430.8
18905,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.904787,-43.091812,389269.77
18906,apartment,Southeast,85.0,Brasil,Rio de Janeiro,,-23.0020954,-43.3934776,1217715.75
18907,apartment,Southeast,,Brasil,Rio de Janeiro,,-23.0079852,-43.4787336,1440298.23
18908,house,Southeast,,Brasil,Rio de Janeiro,,-22.920301,-43.374775,403838.12
18909,apartment,Southeast,110.0,Brasil,Rio de Janeiro,,-22.901888,-43.10659,898314.91
18910,apartment,Southeast,66.0,Brasil,Rio de Janeiro,,-22.968447,-43.2048,1312473.95
18911,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.921227,-43.225548,294447.66
18912,house,Southeast,210.0,Brasil,Rio de Janeiro,,-22.8897542,-43.0307637,798502.15
18913,apartment,Southeast,78.0,Brasil,Rio de Janeiro,,-23.004181,-43.36084,948221.29
18914,apartment,Southeast,62.0,Brasil,Rio de Janeiro,,-22.896641,-43.100796,494073.18
18915,apartment,Southeast,69.0,Brasil,Rio de Janeiro,,-22.913736,-43.272068,262494.77
18916,house,Southeast,77.0,Brasil,Rio de Janeiro,,-22.933952,-42.824596,294447.66
18917,apartment,Southeast,61.0,Brasil,Rio de Janeiro,,-22.924084,-43.353516,383646.22
18918,apartment,Southeast,68.0,Brasil,Rio de Janeiro,,-23.00302,-43.429552,690403.73
18919,apartment,Southeast,94.0,Brasil,Rio de Janeiro,,-22.956388,-43.375317,788520.85
18920,apartment,Southeast,63.0,Brasil,Rio de Janeiro,,-23.001205,-43.341537,707252.48
18921,house,Southeast,248.0,Brasil,Rio de Janeiro,,-22.924571,-43.3385995,1147846.81
18922,apartment,Southeast,84.0,Brasil,Rio de Janeiro,,-22.900513,-43.281887,398790.15
18923,apartment,Southeast,90.0,Brasil,Rio de Janeiro,,-22.898487,-43.09584,757196.48
18924,apartment,Southeast,115.0,Brasil,Rio de Janeiro,,-22.95686719,-43.19856789,1569920.76
18925,apartment,Southeast,69.0,Brasil,Rio de Janeiro,,-22.9694435,-43.416048,429194.89
18926,house,Southeast,210.0,Brasil,Rio de Janeiro,,-22.9472162,-43.3299187,1197753.22
18927,house,Southeast,120.0,Brasil,Rio de Janeiro,,-22.915997,-42.805279,282686.67
18928,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.864262,-43.098774,339363.39
18929,apartment,Southeast,80.0,Brasil,Rio de Janeiro,,-23.002391,-43.424565,788520.85
18930,apartment,Southeast,139.0,Brasil,Rio de Janeiro,,-22.91728,-43.214966,978165.11
18931,house,Southeast,89.0,Brasil,Rio de Janeiro,,-22.941095,-43.31498,369307.22
18932,apartment,Southeast,,Brasil,Rio de Janeiro,,-23.0150389,-43.5199689,317215.84
18933,apartment,Southeast,92.0,Brasil,Rio de Janeiro,,-22.976601,-43.197697,1257640.86
18934,apartment,Southeast,155.0,Brasil,Rio de Janeiro,,-22.989658,-43.351852,948221.29
18935,apartment,Southeast,85.0,Brasil,Rio de Janeiro,,-22.941406,-43.190456,848408.53
18936,apartment,Southeast,74.0,Brasil,Rio de Janeiro,,-22.9229639,-43.2169744,369307.22
18937,house,Southeast,220.0,Brasil,Rio de Janeiro,,-22.788343,-42.137508,381284.76
18938,apartment,Southeast,76.0,Brasil,Rio de Janeiro,,-22.927738,-43.233494,636045.06
18939,apartment,Southeast,79.0,Brasil,Rio de Janeiro,,-22.898705,-43.043774,575469.33
18940,apartment,Southeast,88.0,Brasil,Rio de Janeiro,,-23.001205,-43.341537,1070171.05
18941,house,Southeast,108.0,Brasil,Rio de Janeiro,,-22.929167,-43.017059,389269.77
18942,apartment,Southeast,67.0,Brasil,Rio de Janeiro,,-22.8980099,-43.2538314,399251.07
18943,apartment,Southeast,76.0,Brasil,Rio de Janeiro,,-22.9330567,-43.1801142,954067.59
18944,apartment,Southeast,70.0,Brasil,Rio de Janeiro,,-22.986446,-43.224941,1564872.79
18945,house,Southeast,192.0,Brasil,Rio de Janeiro,,-22.941095,-43.31498,998127.67
18946,apartment,Southeast,75.0,Brasil,Rio de Janeiro,,-22.864262,-43.098774,489653.71
18947,apartment,Southeast,,Brasil,Rio de Janeiro,,-23.0090831,-43.4403934,609795.59
18948,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.8948799,-43.2771103,434125.98
18949,apartment,Southeast,95.0,Brasil,Rio de Janeiro,,-23.0035077,-43.3809779,1097940.43
18950,apartment,Southeast,101.0,Brasil,Rio de Janeiro,,-22.9449803,-43.3358035,503788.07
18951,apartment,Southeast,82.0,Brasil,Rio de Janeiro,,-22.934788,-43.327747,622831.64
18952,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.936117,-43.339569,628820.41
18953,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.925402,-43.365238,272590.73
18954,house,Southeast,160.0,Brasil,Rio de Janeiro,,-22.9473065,-43.022792,978165.11
18955,apartment,Southeast,120.0,Brasil,Rio de Janeiro,,-22.958597,-43.055023,678726.79
18956,house,Southeast,93.0,Brasil,Rio de Janeiro,,-22.9223407,-43.2179683,658764.27
18957,apartment,Southeast,,Brasil,Rio de Janeiro,,-23.005372,-43.329502,1497191.5
18958,house,Southeast,69.0,Brasil,Rio de Janeiro,,-22.788343,-42.137508,239550.63
18959,apartment,Southeast,60.0,Brasil,Rio de Janeiro,,-22.874758,-43.267864,364316.6
18960,apartment,Southeast,102.0,Brasil,Rio de Janeiro,,-22.896641,-43.100796,728633.21
18961,apartment,Southeast,58.0,Brasil,Rio de Janeiro,,-22.9199629,-43.2509047,419213.6
18962,apartment,Southeast,,Brasil,Rio de Janeiro,,-22.989658,-43.351852,668745.53
18963,apartment,Southeast,53.0,Brasil,Rio de Janeiro,,-22.931217,-43.097942,598876.59
